1,481,4,Apr 6,BOS,@,TEX,"L,0-2",GS-6,L(0-1),99,6.0,3,2,1,2,4,0,0,1.50,24,96,65,11,8,10,8,4,1,0,62,,,2,0,0,22,0,0,0,0,0,1,.77,0.047,.81,0.03%,1.34, 1b start tie, 6b 3 out d2
2,482,9,Apr 13,BOS,,LAA,"W,10-1",GS-8,W(1-1),6,7.0,5,1,1,2,3,0,0,1.38,27,82,53,18,4,7,15,2,5,0,64,,,1,0,0,25,2,0,0,0,0,0,.97,0.272,.99,0.17%,2.45, 1t start tie, 8t -2- 0 out a3
3,483,13,Apr 18,BOS,@,TOR,"W,4-1",GS-7,W(2-1),4,7.0,4,1,1,3,4,0,0,1.35,28,99,61,17,9,8,13,7,3,0,66,,,0,0,0,25,2,0,0,0,0,0,.98,0.379,1.25,0.29%,2.85, 1b start tie, 7b 3 out a3
4,484,18,Apr 23,BOS,,TOR,"L,3-7",GS-6,L(2-2),4,6.0,8,4,3,2,5,1,0,2.08,28,100,75,19,10,6,15,3,2,0,45,,,1,0,0,26,3,0,0,0,0,1,1.03,-0.174,1.37,-0.14%,-0.50, 1t start tie, 6t 3 out d2
5,485,23,Apr 28,BOS,@,NYY,"L,1-3",GS-6,L(2-3),4,5.1,5,3,3,6,3,1,0,2.59,27,118,67,19,10,6,12,4,1,0,43,,,2,1,0,21,1,0,0,1,0,2,1.14,-0.056,1.56,-0.05%,-0.39, 1b start tie, 6b -2- 1 out d3
6,486,28,May 4,BOS,@,MIN,"W,2-0",GS-7,W(3-3),5,7.0,3,0,0,3,2,0,1,2.11,27,104,60,21,7,12,9,3,0,0,70,,,1,1,0,23,1,0,0,0,0,0,1.06,0.484,1.36,0.37%,3.66, 1b start tie, 7b 3 out a1
7,487,33,May 10,BOS,@,TOR,"W,8-0",GS-7,W(4-3),5,7.0,3,0,0,1,5,0,0,1.79,23,93,56,16,8,5,12,3,1,0,75,,,0,0,0,22,0,0,0,1,0,0,.50,0.155,.63,0.12%,3.85, 1b start a 1, 7b 3 out a8
8,488,38,May 15,BOS,,DET,"L,2-7",GS-8,L(4-4),4,7.0,9,5,5,1,4,2,0,2.41,30,105,72,19,7,11,14,8,2,0,42,,,1,0,0,29,0,0,0,0,0,0,.71,-0.126,.73,-0.08%,-0.32, 1t start tie, 8t 1-- 0 out d3
9,489,44,May 21,BOS,@,NYY,"L,2-6",GS-5,L(4-5),5,5.0,9,6,6,5,2,2,0,3.14,27,109,59,16,5,6,14,7,0,0,22,,,4,1,0,22,1,1,0,1,0,0,.59,-0.278,.62,-0.17%,-3.22, 1b start tie, 5b 3 out d5
10,490,48,May 26,BOS,@,TEX,"W,7-4",GS-7,W(5-5),4,7.0,5,4,4,1,4,0,1,3.36,26,91,57,21,7,6,14,6,2,0,54,,,0,1,0,23,2,0,0,1,1,0,1.07,-0.107,.89,-0.05%,-0.11, 1b start tie, 7b 3 out a3
11,491,53,Jun 1,BOS,,NYY,"L,5-9",GS-4,L(5-6),5,3.2,5,8,8,6,2,1,1,4.24,21,81,38,17,1,6,6,3,1,0,15,,,0,0,0,14,1,0,0,1,0,0,1.11,-0.413,.87,-0.19%,-4.15, 1t start tie, 4t 12- 2 out d3
12,492,58,Jun 6,BOS,@,OAK,"L,2-3",GS-7,L(5-7),4,6.2,7,3,3,2,8,0,1,4.22,30,116,80,29,12,10,9,5,0,0,54,,,4,0,0,27,3,0,0,0,0,0,.87,-0.073,.77,-0.04%,0.17, 1b start tie, 7b 12- 2 out d1
13,493,63,Jun 12,BOS,,COL,"W,2-1",GS-8,W(6-7),5,8.0,4,1,1,1,3,0,0,3.92,28,102,67,21,8,12,12,3,2,0,72,,,0,0,0,27,2,0,0,1,0,0,1.36,0.378,1.13,0.19%,3.67, 1t start tie, 8t 3 out tie
14,494,68,Jun 17,BOS,,SFG,"W,9-5",GS-6,W(7-7),4,5.2,8,5,5,1,3,2,0,4.18,26,93,61,16,7,8,14,3,3,0,35,,,1,0,0,25,2,1,0,0,0,0,.85,-0.088,.68,-0.04%,-1.90, 1t start tie, 6t --3 2 out a3
15,495,73,Jun 23,BOS,@,SDP,"L,1-6",GS-6,L(7-8),5,5.1,8,6,6,0,4,3,0,4.52,24,75,53,18,7,6,14,3,0,0,32,,,1,0,0,23,3,0,0,0,0,0,.70,-0.161,.36,-0.05%,-3.41, 1b start tie, 6b --- 1 out d6
16,496,78,Jun 29,BOS,,TEX,"W,2-1",GS-7,W(8-8),5,6.2,7,1,1,4,4,0,0,4.31,29,101,62,16,12,12,9,3,1,0,56,,,3,0,0,23,3,0,0,2,1,0,1.30,0.274,.87,0.11%,2.60, 1t start tie, 7t 12- 2 out a1
17,497,83,Jul 4,BOS,,TBD,"W,7-5",GS-7,W(9-8),4,6.1,7,4,4,2,2,1,0,4.39,28,90,59,16,8,7,17,4,5,0,43,,,1,0,0,26,1,0,0,0,0,0,.78,0.168,.43,0.06%,1.42, 1t start tie, 7t 123 1 out a6
18,498,88,Jul 12,BOS,,TOR,"W,7-4",GS-6,W(10-8),7,6.0,9,4,4,0,2,2,0,4.47,25,89,64,14,6,11,12,4,1,0,40,,,0,0,0,23,0,0,0,0,2,0,.96,-0.039,.84,-0.02%,-0.50, 1t start tie, 6t 3 out a1
19,499,93,Jul 17,BOS,,KCR,"L,3-9",GS-7,L(10-9),4,6.1,9,6,6,0,1,0,0,4.69,27,78,54,13,4,11,15,5,3,0,32,,,1,1,0,27,4,0,0,0,0,0,.84,-0.158,.59,-0.07%,-1.92, 1t start tie, 7t --3 1 out d4
20,500,98,Jul 22,BOS,,CHW,"W,8-5",GS-7,W(11-9),4,6.1,6,4,4,2,2,0,0,4.74,26,96,65,16,11,10,12,4,1,0,45,,,1,0,0,23,2,0,0,1,1,0,.82,0.177,.68,0.09%,0.49, 1t start tie, 7t 1-- 1 out a5
21,501,103,Jul 27,BOS,@,TBD,"W,7-1",GS-6,W(12-9),4,6.0,6,1,1,3,7,0,0,4.59,26,101,61,16,11,8,8,3,1,0,60,,,1,0,0,23,1,0,0,0,0,0,.99,0.218,.69,0.09%,2.24, 1b start tie, 6b 3 out a2
22,502,108,Aug 2,BOS,,BAL,"W,7-4",GS-7,W(13-9),5,7.0,6,3,3,1,5,0,0,4.55,27,94,68,15,11,9,12,2,3,0,57,,,1,0,0,25,1,1,0,1,1,0,1.02,0.156,.63,0.06%,1.09, 1t start tie, 7t 3 out tie
23,503,113,Aug 7,BOS,@,LAA,"L,4-10",GS-5,L(13-10),4,4.0,7,7,6,3,2,0,0,4.81,23,80,46,13,6,6,12,3,0,0,21,,,2,0,0,20,3,0,1,0,0,1,1.35,-0.491,.71,-0.15%,-3.79, 1b start a 1, 5b 12- 0 out d1
24,504,118,Aug 13,BOS,,TBD,"W,3-0",GS-8,W(14-10),5,8.0,2,0,0,2,6,0,0,4.55,27,100,72,19,10,6,13,2,1,0,82,,,1,1,0,25,0,0,0,0,0,0,1.27,0.577,1.04,0.28%,4.67, 1t start tie, 8t 3 out a2
25,505,125,Aug 20,BOS,@,TBD,"W,6-0",GS-7,W(15-10),6,7.0,4,0,0,1,5,0,0,4.35,24,77,56,17,14,6,12,5,2,0,73,,,2,1,0,23,0,0,0,0,0,0,.51,0.197,.38,0.09%,3.77, 1b start a 2, 7b 3 out a6
26,506,130,Aug 25,BOS,@,CHW,"W,14-2",GS-7,W(16-10),4,7.0,3,0,0,3,6,0,0,4.16,27,112,74,22,12,4,14,6,2,0,74,,,1,0,0,24,1,0,0,0,0,0,.91,0.366,.31,0.07%,4.01, 1b start tie, 7b 3 out a5
27,507,141,Sep 6,BOS,@,BAL,"W,7-6",GS-4,,11,3.2,9,6,6,2,0,1,0,4.39,22,74,46,12,4,8,12,4,1,0,17,,,2,0,0,20,3,0,0,0,0,0,1.06,-0.494,.05,-0.01%,-4.03, 1b start tie, 4b 1-- 2 out d1
28,508,146,Sep 11,BOS,,TBD,"W,16-10",GS-4,,4,3.0,10,7,7,0,4,1,0,4.68,19,65,45,8,6,8,6,1,1,1,15,,,2,0,0,19,3,0,0,0,0,0,.72,-0.342,.01,-0.01%,-4.75, 1t start tie, 4t -23 0 out d4
29,509,151,Sep 17,BOS,@,TOR,"L,1-6",GS-6,L(16-11),5,6.0,7,4,4,2,2,2,0,4.73,25,73,45,13,5,14,7,2,1,0,42,,,3,0,0,23,0,0,0,1,0,0,.75,-0.128,.01,0.00%,-0.70, 1b start tie, 6b 3 out d3
30,510,156,Sep 23,BOS,@,TBD,"L,4-5",GS-5,L(16-12),5,5.0,7,4,4,3,5,1,0,4.80,23,95,57,22,8,5,10,3,3,0,39,,,2,1,0,20,2,0,0,1,0,0,.63,-0.149,.00,0.00%,-1.30, 1b start tie, 5b 3 out d4
31,511,161,Sep 29,BOS,,MIN,"W,6-4",GS-7,W(17-12),5,7.0,6,4,3,0,1,2,0,4.76,26,92,60,12,10,10,15,3,2,0,52,,,0,0,0,26,0,0,0,2,0,1,.79,-0.074,.00,0.00%,0.09, 1t start tie, 7t 3 out d2
